id,date_occurred,time_of_day,time_of_day_recode,incident_type,incident_action,territorial_water_status,closest_coastal_state,closest_coastal_state_cow_code,latitude,longitude,location_precision,geolocation_source_imb,geolocation_source_imo,geolocation_source_asam,location_description,vessel_name,vessel_country,vessel_country_cow_code,vessel_status,violence_dummy,steaming_recode,incident_type_recode,incident_action_recode,,
,8/6/12,2:30,4,Actual,Boarded,Indonesia,Indonesia,850,-6.0050,106.8932,1,1,1,1,"Tanjung Priok Anchorage, Jakarta, Indonesia",Ruby Indah,Singapore,830,Anchored,1,2,1,2,,
,8/9/12,21:00,3,Actual,Boarded,Bangladesh,Bangladesh,771,22.1517,91.7417,1,1,1,1,"Chittagong Inner Anchorage, Bangladesh",Otto Schulte,Liberia,450,Anchored,1,2,1,2,,
,8/10/12,1:00,4,Actual,Boarded,Sierra Leone,Sierra Leone,451,8.5000,-13.5450,1,1,1,1,"Freetown Outer Anchorage, Sierra Leone",Nord Sincere,Panama,95,Anchored,1,2,1,2,,
,8/16/12,4:00,4,Actual,Boarded,Congo,Congo,484,-4.7500,11.8167,1,1,1,1,"Pointe Noire Anchorage, The Congo",Pacific Retriever,Singapore,830,Anchored,0,2,1,2,,
,8/17/12,2:30,4,Actual,Boarded,Indonesia,Indonesia,850,1.0667,103.7000,1,1,1,1,Singapore Straits,Bina Marine 61,Singapore,830,Steaming,1,1,1,2,,
,8/17/12,3:10,4,Actual,Boarded,Indonesia,Indonesia,850,1.1067,104.1750,1,1,1,1,"Around 1.3 nm off Kabil Port, Batam, Indonesia",Pacific Buccaneer,Singapore,830,Anchored,0,2,1,2,,
,8/17/12,4:30,4,Actual,Boarded,Bangladesh,Bangladesh,771,21.8667,91.7000,1,1,1,1,"Kutubdia Anchorage, Bangladesh",Triton Stork,Panama,95,Anchored,0,2,1,2,,
,8/18/12,23:10,3,Actual,Hijacked,Togo,Togo,461,5.8333,1.2333,1,1,1,1,"Lome Anchorage, Togo",Annuket Emerald,Panama,95,Steaming,1,1,1,1,,
,8/19/12,2:30,4,Actual,Boarded,Indonesia,Indonesia,850,0.9508,103.6533,1,1,0,1,"Selat Durian, Indonesia",Marcopolo 17 & Marcopolo 268,Indonesia,850,Steaming,1,1,1,2,,
,8/21/12,2:30,4,Actual,Boarded,Guinea,Guinea,438,9.2650,-13.9717,1,1,1,0,"Around 20 nm SW of Conakry Port, Guinea",Costanza,Malta,338,Anchored,1,2,1,2,,
,8/28/12,3:00,4,Actual,Hijacked,Togo,Togo,461,6.0000,1.2667,1,1,1,1,"Lome Anchorage, Togo",Energy Centurion,Isle of Man,200,Anchored,1,2,1,1,,
,8/28/12,7:30,1,Actual,Boarded,Indonesia,Indonesia,850,1.0500,103.9000,1,1,1,0,"PT Global Industries Yard, Batam, Indonesia",Svitzer Beta,Singapore,830,Berthed,0,3,1,2,,
,8/28/12,20:15,3,Actual,Boarded,Indonesia,Indonesia,850,-0.2567,117.5983,1,1,1,1,"Muara Berau Anchorage, Samarinda, Indonesia",Miletus,Marshall Islands,983,Anchored,0,2,1,2,,
,8/31/12,4:15,4,Actual,Boarded,Indonesia,Indonesia,850,1.7133,101.4650,1,1,1,1,"Dumai Anchorage, Indonesia",Taiho Maru,Panama,95,Anchored,1,2,1,2,,
,9/2/12,5:15,4,Actual,Boarded,Indonesia,Indonesia,850,-0.2225,117.5863,1,1,0,1,"Muara Berau Anchorage, Samarinda, Indonesia",IS Trinity,Panama,95,Anchored,0,2,1,2,,
,9/3/12,20:45,3,Actual,Boarded,Indonesia,Indonesia,850,3.9167,98.7767,1,1,1,1,"Belawan Anchorage, Indonesia",Rudolf Schulte,Singapore,830,Anchored,1,2,1,2,,
,9/4/12,4:30,4,Actual,Boarded,Indonesia,Indonesia,850,1.1063,104.1432,2,1,1,1,"Kabil Port, Batam, Indonesia (Located coordinates)",Bum Chin,Hong Kong,710,Berthed,1,3,1,2,,
,9/5/12,0:53,4,Actual,Hijacked,Nigeria,Nigeria,475,6.1833,2.9333,1,1,1,1,"Lagos Anchorage, Nigeria",Abu Dhabi Star,Singapore,830,Steaming,1,1,1,1,,
,9/7/12,3:30,4,Actual,Boarded,India,India,750,21.6667,88.0167,1,1,1,1,"Sagar Anchorage, Haldia, India",Malhari,India,750,Anchored,1,2,1,2,,
,9/8/12,2:35,4,Actual,Boarded,Indonesia,Indonesia,850,-5.5817,104.6100,1,1,1,1,"Teluk Semangka, Indonesia",BW Broker,Liberia,450,Anchored,0,2,1,2,,
,9/8/12,3:35,4,Actual,Boarded,Cameroon,Cameroon,471,4.0432,9.6667,2,1,1,1,"Douala Port, Cameroon (Located coordinates)",Emmanuel,Panama,95,Berthed,1,3,1,2,,
,9/8/12,Night Hours,3,Actual,Boarded,Malaysia,Malaysia,820,1.2303,103.5802,1,1,1,1,"Tanjung Piai, Johor, Malaysia",Kiel,Singapore,830,Anchored,0,2,1,2,,
,9/9/12,19:35,3,Attempted,Fired Upon,Nigeria,Nigeria,475,6.1505,2.8893,1,1,1,1,"Around 34nm SW of Lagos, Nigeria",Torm Gertrud,Denmark,390,Steaming,1,1,0,3,,
,9/11/12,13:00,2,Actual,Boarded,Indonesia,Indonesia,850,3.9000,98.7667,1,1,1,1,"Belawan Anchorage, Indonesia",Sinar Banten,Panama,95,Anchored,0,2,1,2,,
,9/14/12,14:15,2,Actual,Boarded,Malaysia,Malaysia,820,1.2473,103.4657,1,1,1,1,"3 nm off Tanjung Piai, Malaysia",Scorpio,Tuvalu,947,Anchored,1,2,1,2,,
,9/16/12,2:00,4,Actual,Boarded,Indonesia,Indonesia,850,-6.0338,106.8867,1,1,1,1,"Jakarta Anchorage, Indonesia",E.R. Copenhagen,Germany,265,Anchored,0,2,1,2,,
,9/19/12,4:00,4,Actual,Boarded,Bangladesh,Bangladesh,771,22.1667,91.7667,2,1,1,1,"Chittagong Anchorage, Bangladesh (Used other cases)",Liberty Prrudencia,Hong Kong,710,Anchored,1,2,1,2,,
,9/21/12,1:35,4,Actual,Boarded,Haiti,Haiti,41,18.5515,-72.3668,1,1,1,1,"Port Au Prince-Anchorage, Haiti",Western Cruiser,Antigua & Barbuda,58,Anchored,1,2,1,2,,
,9/24/12,5:45,4,Attempted,,Indonesia,Indonesia,850,1.1183,103.5900,1,1,1,1,"Nipah Anchorage, Indonesia",E Elephant,Marshall Islands,983,Anchored,0,2,0,-99,,
,9/25/12,0:35,4,Actual,Boarded,Malaysia,Malaysia,820,1.2683,104.2350,1,1,1,1,"6.8 nm NW of Bintan Island, Indonesia",Go Canopus,Singapore,830,Steaming,0,1,1,2,,
,9/29/12,19:30,3,Actual,Boarded,Indonesia,Indonesia,850,3.9183,98.7817,2,1,1,1,"Belawan Anchorage, Indonesia (Used coordinates from other observation)",Fairchem Colt,Panama,95,Anchored,1,2,1,2,,
,10/4/12,20:30,3,Actual,Hijacked,Ghana,Ghana,452,4.8133,1.4183,1,1,1,1,"Around 80 nm S of Lome, Togo",Wappen Von Hamburg,Liberia,450,Steaming,1,1,1,1,,
,10/5/12,2:30,4,Actual,Boarded,Egypt,Egypt,651,29.8167,32.5500,1,1,1,1,"Suez Anchorage, Egypt",Henry Hudson Bridge,Panama,95,Anchored,0,2,1,2,,
,10/5/12,5:45,4,Actual,Boarded,Indonesia,Indonesia,850,-0.2317,117.5500,1,1,1,1,"Muara Berau Anchorage, Samarinda, Indonesia",Ken Spirit,Panama,95,Anchored,1,2,1,2,,
,10/5/12,23:30,3,Actual,Hijacked,Cote d'Ivoire,Cote d'Ivoire,437,5.2093,-4.0613,1,1,1,1,"3 nm S of Abidjan Port Anchorage, Ivory Coast",Orfeas,Bahamas,31,Anchored,1,2,1,1,,
,10/8/12,2:35,4,Actual,Boarded,Bangladesh,Bangladesh,771,22.2317,91.7217,1,1,1,1,"Chittagong Inner Anchorage, Bangladesh",Valisia,St. Kitts & Nevis,60,Anchored,1,2,1,2,,
,10/10/12,12:10,2,Attempted,Fired Upon,Internationa Waters (Indian Ocean),Somalia,520,0.4333,50.6500,1,1,1,1,"Around 320nm ESE of Mogadishu, Somalia",Izurdia,Spain,230,Steaming,1,1,0,3,,
,10/12/12,2:30,4,Actual,Boarded,Malaysia,Malaysia,820,1.3467,104.3067,1,1,1,0,"Around 1.57 nm SSE of Pulau Mungging, Malaysia",Ever Joy,Singapore,830,Anchored,1,2,1,2,,
,10/13/12,22:10,3,Actual,Boarded,Bangladesh,Bangladesh,771,22.2517,91.7433,1,1,1,1,"Chittagong Anchorage 'A', Bangladesh",Samjin,Marshall Islands,983,Anchored,1,2,1,2,,
,10/15/12,2:00,4,Actual,Boarded,Indonesia,Indonesia,850,1.1117,104.1700,1,1,1,1,"Kabil Citranusa Port, Batam, Indonesia",AAL Bangkok,Singapore,830,Anchored,0,2,1,2,,
,10/15/12,11:30,1,Actual,Boarded,Nigeria,Nigeria,475,3.6500,6.2333,1,1,1,1,"Around 40 nm S of Brass, Nigeria",Bourbon Liberty,Luxembourg,212,Steaming,1,1,1,2,,
,10/16/12,0:35,4,Actual,Boarded,Guinea,Guinea,438,9.4017,-13.7650,1,1,1,1,"Conakry Roads, Guinea",Marciana,Malta,338,Anchored,0,2,1,2,,
,10/16/12,4:05,4,Actual,Boarded,Indonesia,Indonesia,850,-0.2600,117.5933,1,1,1,1,"Muara Berau Anchorage, Samarinda, Indonesia",Bulk Neptune,Panama,95,Anchored,1,2,1,2,,
,10/17/12,2:00,4,Actual,Boarded,Indonesia,Indonesia,850,0.8817,105.1783,1,1,1,1,"Around 19.4 nm E of Pulau Mapur, Indonesia",Salvage Champion,St. Vincent & Grenadines,57,Steaming,1,1,1,2,,
,10/18/12,2:20,4,Actual,Boarded,Indonesia,Indonesia,850,1.3000,104.8000,1,1,1,1,"Off Pulau Bintan, Indonesia",Hub III,Malaysia,820,Steaming,1,1,1,2,,
,10/18/12,Unknown,-99,Actual,Boarded,Malaysia,Malaysia,820,2.0765,109.6517,2,1,1,1,"Tanjung Datu, Sarawak, Malaysia (This is a park reference. Measurement made 1km off coast on Malay side of peninsula.)",Hub I,Malaysia,820,Steaming,0,1,1,2,,
,10/19/12,2:30,4,Actual,Boarded,Indonesia,Indonesia,850,1.1390,103.4200,2,1,1,1,"Karimun STS Anchorage, Indonesia (Located coordinates)",Northia,Marshall Islands,983,Anchored,0,2,1,2,,
,10/20/12,1:30,4,Actual,Boarded,Indonesia,Indonesia,850,3.9183,98.7817,1,1,1,1,"Belawan Anchorage, Indonesia",Pearl River Bridge,Hong Kong,710,Anchored,0,2,1,2,,
,10/21/12,16:30,2,Attempted,,Indonesia,Indonesia,850,3.7967,98.7017,1,1,1,1,"Belawan International Container Terminal, Indonesia",Pearl River Bridge,Hong Kong,713,Berthed,1,3,0,-99,,
,10/24/12,20:15,3,Attempted,,Nigeria,Nigeria,475,3.9067,5.4183,1,1,1,1,"Niger Estuary, Port Harcourt, Nigeria",Baco-Liner 2,Liberia,450,Steaming,0,1,0,-99,,
,10/27/12,0:30,4,Actual,Boarded,Indonesia,Indonesia,850,3.9333,98.7833,1,1,1,1,"Belawan Anchorage, Indonesia",MSC London,Liberia,450,Anchored,1,2,1,2,,
,10/27/12,1:18,4,Actual,Boarded,Indonesia,Indonesia,850,3.8983,98.7733,1,1,1,0,"Belawan Outer Anchorage, Indonesia",Glovis Mermaid,Bahamas,31,Anchored,1,2,1,2,,
,10/27/12,23:30,3,Actual,Boarded,Indonesia,Indonesia,850,-3.6917,114.4650,1,1,1,1,"Taboneo Anchorage, Banjarmasin, Indonesia",Medi Imabari,Panama,95,Anchored,0,2,1,2,,
,11/2/12,4:15,4,Actual,Boarded,Indonesia,Indonesia,850,-1.6967,116.6350,1,1,1,1,"Adang Bay Anchorage, Indonesia",Vishva Nidhi,India,750,Anchored,0,2,1,2,,
,11/3/12,21:00,3,Actual,Boarded,Indonesia,Indonesia,850,-6.0067,106.9100,1,1,1,1,"Jakarta Anchorage, Indonesia",Westerdick,Liberia,450,Anchored,0,2,1,2,,
,11/6/12,19:30,3,Actual,Boarded,Indonesia,Indonesia,850,1.7430,106.1903,1,1,1,1,"Around 58 nm south of Pulau Airabu, Anambas Islands, Indonesia",Highline 66 & Hub 18,Malaysia,820,Steaming,1,1,1,2,,
,11/11/12,1:50,4,Actual,Boarded,Malaysia,Malaysia,820,1.3217,104.2967,1,1,1,1,"Around 2 nm SSW of Pulau Mungging, Malaysia",Yunita,Singapore,830,Anchored,1,2,1,2,,
,11/11/12,5:30,4,Actual,Boarded,Peru (Peruvian point of view),Peru (Peruvian point of view),135,-4.5693,-81.3197,1,1,1,1,"Talara Anchorage, Peru",Overseas Jademar,Marshall Islands,983,Anchored,1,2,1,2,,
,11/13/12,20:40,3,Actual,Boarded,Ecuador,Ecuador,130,-2.5200,-80.0867,1,1,1,1,"Guayaquil, Ecuador",Madeleine,Antigua & Barbuda,58,Steaming,1,1,1,2,,
,11/16/12,1:50,4,Actual,Boarded,Indonesia,Indonesia,850,3.9317,98.8067,1,1,1,1,"7.4 nm E of Nipahlarangan, Belawan, Indonesia",Moor,Singapore,830,Anchored,1,2,1,2,,
,11/16/12,15:30,2,Actual,Boarded,Colombia,Colombia,100,10.3167,-75.5237,1,1,1,1,"Cartagena Inner Anchorage, Colombia",JBU Schelde,Panama,95,Anchored,0,2,1,2,,
,11/17/12,5:00,4,Actual,Boarded,Indonesia,Indonesia,850,-7.0910,112.6580,1,1,0,1,"Surabaya Inner Anchorage, Indonesia",Nord Copenhagen,Panama,95,Anchored,1,2,1,2,,
,11/18/12,5:00,4,Actual,Hijacked,Indonesia,Indonesia,850,3.2837,109.0897,1,1,1,0,South China Sea,Zafirah,Malaysia,820,Steaming,1,1,1,1,,
,11/20/12,12:00,1,Actual,Boarded,Dominican Republic,Dominican Republic,42,18.4417,-69.3077,2,1,1,1,"San Pedro de Macoris Port, Dominican Republic (Located coordinates)",CPO Norway,United Kingdom,200,Berthed,0,3,1,2,,
,11/21/12,5:00,4,Actual,Boarded,Indonesia,Indonesia,850,-1.7153,116.6340,1,1,1,0,"Adang Bay Anchorage, Indonesia",APJ Kats,India,750,Anchored,1,2,1,2,,
,11/21/12,22:23,3,Actual,Boarded,Indonesia,Indonesia,850,-6.0167,106.9167,1,1,1,1,"East Cargo Anchorage, Jakarta, Indonesia",CMB Maxime,Hong Kong,710,Anchored,1,2,1,2,,
,11/21/12,23:25,3,Attempted,,Togo,Togo,461,6.0560,1.2743,1,1,0,1,"Lome Anchorage, Togo",Ocean Atlas,USA,2,Anchored,0,2,0,-99,,
,11/24/12,0:55,4,Actual,Boarded,Indonesia,Indonesia,850,-1.4600,116.7883,1,1,0,1,"Lawe-Lawe Anchorage, Balikpapan, Indonesia",Kiowa Spirit,Bahamas,31,Anchored,0,2,1,2,,
,11/24/12,1:35,4,Actual,Boarded,India,India,750,17.0333,82.4167,1,1,0,1,"Kakinada Anchorage, India",APJ Shirin,Panama,95,Anchored,1,2,1,2,,
,11/25/12,5:10,4,Actual,Boarded,Colombia,Colombia,100,10.3067,-75.5600,1,1,1,1,"Cartagena Anchorage, Colombia",Freja Andromeda,United Kingdom,200,Anchored,0,2,1,2,,
,11/27/12,4:05,4,Actual,Boarded,Indonesia,Indonesia,850,-0.3087,117.6667,1,1,1,1,"Samarinda Anchorage, Indonesia",Hispanic G,Italy,325,Anchored,1,2,1,2,,
,11/27/12,19:50,3,Actual,Boarded,Indonesia,Indonesia,850,3.9317,98.7633,1,1,1,1,"Belawan Anchorage, Indonesia",Torm Helvig,Denmark,390,Anchored,1,2,1,2,,
,11/29/12,22:35,3,Actual,Boarded,Indonesia,Indonesia,850,-6.0250,106.9000,1,1,1,1,"Tanjung Priok Anchorage, Indonesia",Kasugta,Liberia,450,Anchored,0,2,1,2,,
,11/30/12,1:10,4,Actual,Boarded,Indonesia,Indonesia,850,1.4373,104.5675,1,1,1,1,"Around 12 nm N of Bintan Island, Indonesia",Hua An,Liberia,450,Anchored,1,2,1,2,,
,11/30/12,1:45,4,Actual,Boarded,India,India,750,10.0000,76.0500,1,1,1,1,"Cochin Outer Anchorage, India",Pecos,Marshall Islands,983,Anchored,0,2,1,2,,
,11/30/12,22:50,3,Attempted,,Togo,Togo,461,6.0383,1.3050,1,1,1,1,"Lome Anchorage, Togo",Atlantic Lily,Hong Kong,710,Anchored,1,2,0,-99,,
,12/1/12,21:00,3,Attempted,,Indonesia,Indonesia,850,-1.3833,116.9833,1,1,1,1,"Balikpapan Outer Anchorage, Indonesia",Triton Lark,Panama,95,Anchored,1,2,0,-99,,
,12/5/12,3:00,4,Actual,Boarded,Indonesia,Indonesia,850,3.7837,98.7007,1,1,1,1,"Belawan Port, Indonesia",K. Neptune,Panama,95,Berthed,0,3,1,2,,
,12/8/12,11:35,1,Attempted,,Indonesia,Indonesia,850,3.9183,98.7917,1,1,1,1,"Belawan Roads, Indonesia",Kore,Russia,365,Anchored,1,2,0,-99,,
,12/10/12,23:45,3,Actual,Boarded,Indonesia,Indonesia,850,-3.7300,114.4400,1,1,1,1,"Taboneo Anchorage, Indonesia",Name Withheld,Panama,95,Anchored,0,2,1,2,,
,12/11/12,1:50,4,Actual,Boarded,Singapore,Singapore,830,1.2932,104.1385,1,1,1,1,"Around 3 nm S of Tanjung Stapa, Pengerang, Johor, Malaysia",Merlion Dua,St. Kitts & Nevis,60,Anchored,1,2,1,2,,
,12/11/12,3:00,4,Attempted,,Togo,Togo,461,6.0738,1.2722,1,1,1,1,"Lome Anchorage, Togo",Faouet,Luxembourg,212,Anchored,0,2,0,-99,,
,12/13/12,23:10,3,Attempted,Fired Upon,Nigeria,Nigeria,475,4.2667,5.3300,1,1,1,1,"Around 25nm SW offshore, Bayelsa, Nigeria",PM Salem,Honduras,91,Steaming,1,1,0,3,,
,12/14/12,21:05,3,Actual,Boarded,China,China,710,32.0040,120.7593,1,1,1,1,"Nantong Working Anchorage, China",Loreto,Indonesia,850,Anchored,1,2,1,2,,
,12/15/12,4:30,4,Attempted,,Oman,Oman,698,24.1667,59.1333,1,1,1,1,"Around 45nm NE of Muscat, Gulf of Oman, off Somalia",Agistri,Liberia,450,Steaming,1,1,0,-99,,
,12/15/12,14:58,2,Actual,Boarded,Oman,Oman,698,24.6033,57.5383,1,1,1,1,"(About 80 nm NW of Musacat, Gulf of Oman) Off Somalia",Torm Kristina,Denmark,390,Steaming,1,1,1,2,,
,12/17/12,12:45,2,Actual,Boarded,Nigeria,Nigeria,475,3.7348,5.6212,1,1,1,1,"40 nm from coastline, Nigeria",SP Brussels,Marshall Islands,983,Steaming,1,1,1,2,,
,12/17/12,Unknown,-99,Actual,Boarded,Nigeria,Nigeria,475,5.3600,4.3500,4,1,1,1,"Enroute Mobil Erah Oilfield, Nigeria",WAO Brass,Nigeria,475,Steaming,1,1,1,2,,
,12/18/12,10:30,1,Actual,Hijacked,Somalia,Somalia,520,11.3017,49.1543,1,1,0,1,"Bossaso Anchorage, Somalia",Dae San,North Korea,731,Anchored,1,2,1,1,,
,12/20/12,9:50,1,Attempted,,Iran,Iran,630,24.7817,57.9133,1,1,1,1,"Around 25nm S of Bandar-e-Jask, Iran/Gulf of Oman, off Somalia",Tsurumi,Panama,95,Steaming,1,1,0,-99,,
,12/20/12,22:35,3,Actual,Boarded,Indonesia,Indonesia,850,3.9500,98.7817,1,1,1,1,"Belawan Anchorage, Indonesia",Clipper Karen,Bahamas,31,Anchored,0,2,1,2,,
,12/23/12,0:30,4,Actual,Boarded,Cote d'Ivoire,Cote d'Ivoire,437,5.2932,-4.0000,2,1,1,1,"Abidjan Anchorage, Ivory Coast (Located coordinates)",Madonna 1,Panama,95,Anchored,1,2,1,2,,
,12/23/12,19:45,3,Actual,Boarded,Nigeria,Nigeria,475,4.0167,5.2333,1,1,1,1,"40 nm from coastline, Bayelsa State, Nigeria",Asso Venturo,Italy,325,Steaming,1,1,1,2,,
,12/29/12,23:00,3,Actual,Boarded,Indonesia,Indonesia,850,-3.7183,114.4617,1,1,1,1,"Taboneo Anchorage, Indonesia",Sanko Mercury,Liberia,450,Anchored,0,2,1,2,,
,12/29/12,23:20,3,Actual,Boarded,Indonesia,Indonesia,850,-3.7383,114.4267,1,1,1,1,"Taboneo Anchorage, Indonesia",Nord Discovery,Panama,95,Anchored,0,2,1,2,,
,1/3/13,4:00,4,Actual,Boarded,India,India,750,22.8167,70.0500,1,1,1,1,"Kandla Outer Anchorage, India",Jade Sky,Marshall Islands,983,Anchored,0,2,1,2,,
,1/4/13,23:15,3,Actual,Boarded,Indonesia,Indonesia,850,-1.2667,116.8167,1,1,1,1,"Jetty No. 5C, Balikpapan Port, Indonesia",Histria Prince,Marshall Islands,983,Berthed,0,3,1,2,,
,1/5/13,11:00,1,Attempted,,Internationa Waters (Indian Ocean),Somalia,520,3.1200,51.8517,1,1,1,1,"Around 400NM ENE of Mogadishu, Somalia",MSC Jasmine,Panama,95,Steaming,1,1,0,-99,,
,1/8/13,17:10,2,Actual,Boarded,Indonesia,Indonesia,850,1.1917,103.6300,1,1,1,1,Singapore Straits,De Hui & Haiyangshiyou 229,China,710,Steaming,1,1,1,2,,
,1/9/13,9:20,1,Actual,Boarded,Guyana,Guyana,110,6.7533,-58.1867,1,1,1,1,"LPG Berth, Ramsburg Termina, Georgetown, Guyana",Coniston,Bahamas,31,Berthed,1,3,1,2,,
,1/12/13,1:05,4,Actual,Boarded,Indonesia,Indonesia,850,-1.1850,116.7783,1,1,1,1,"Balikpapan Anchorage, Indonesia",Hua Heng 167,China,710,Anchored,0,2,1,2,,
,1/13/13,18:30,3,Actual,Boarded,Colombia,Colombia,100,3.8667,-77.1000,1,1,1,0,"Buenaventura Inner Anchorage, Colombia",Hellespont Crusader,Marshall Islands,983,Anchored,0,2,1,2,,
,1/15/13,0:30,4,Actual,Boarded,Congo,Congo,484,-4.7317,11.7783,1,1,1,1,"Pointe Noire Anchorage, The Congo",Grand,Malta,338,Anchored,0,2,1,2,,
,1/16/13,3:00,4,Actual,Boarded,Bangladesh,Bangladesh,771,22.2842,91.7225,1,1,1,1,"Chittagong Anchorage, Bangladesh",Diana Bolten,Liberia,450,Anchored,1,2,1,2,,
,1/16/13,22:00,3,Actual,Hijacked,Cote d'Ivoire,Cote d'Ivoire,437,5.2932,-4.0000,2,1,1,1,"Abidjan Anchorage, Ivory Coast",Itri,Panama,95,Unspecified,1,-99,1,1,,
,1/17/13,23:45,3,Actual,Boarded,Indonesia,Indonesia,850,-1.3667,116.9400,1,1,1,1,"Balikpapan Outer Anchorage, Indonesia",Torm Ohio,Denmark,390,Anchored,0,2,1,2,,
,1/22/13,2:00,4,Actual,Boarded,Indonesia,Indonesia,850,1.7050,101.4867,1,1,1,1,"Dumai Inner Anchorage, Indonesia",Siva Mumbai,Hong Kong,710,Anchored,0,2,1,2,,
,1/23/13,6:00,4,Actual,Boarded,Peru (Peruvian point of view),Peru (Peruvian point of view),135,-4.5667,-81.2833,1,1,1,1,"MBM Terminal, Talara Port, Peru",Overseas Pearlmar,Marshall Islands,983,Berthed,0,3,1,2,,
,1/24/13,3:00,4,Actual,Boarded,Indonesia,Indonesia,850,2.1388,108.7557,1,1,1,1,"20NM WNW of Pulau Merendung, South China Sea",Manyplus 12 and Highline 22,Malaysia,820,steaming,0,1,1,2,,
,1/27/13,0:20,4,Actual,Boarded,India,India,750,17.0250,82.4133,1,1,1,1,"Kakinada Anchorage, India",Champion Trust,Norway,385,Anchored,0,2,1,2,,
,1/29/13,0:30,4,Actual,Boarded,India,India,750,20.9433,88.1683,1,1,1,1,"Haldia Anchorage, India",BW Yangtze,Singapore,830,Anchored,0,2,1,2,,
,1/31/13,4:30,4,Actual,Boarded,Mauritania,Mauritania,435,20.8850,16.9950,1,1,1,1,"Nouadhibou Anchorage, Mauritania",Damaco Francia,Liberia,450,Anchored,0,2,1,2,,
,1/31/13,13:50,2,Actual,Boarded,Philippines,Philippines,840,14.5500,120.9000,1,1,1,1,"Manila South Quarantine Anchorage, Philippines",AAL Nanjing,Singapore,830,Anchored,0,2,1,2,,
,1/31/13,20:30,3,Attempted,,Nigeria,Nigeria,475,3.7717,5.8183,1,1,1,1,"Around 45NM SSW of Brass, Nigeria",Olivia II,Liberia,450,Steaming,1,1,0,-99,,
,2/2/13,4:30,4,Attempted,,Indonesia,Indonesia,850,3.9267,98.8100,1,1,1,1,"Belawan Anchorage, Indonesia",Fairchem Stallion,Panama,95,Anchored,0,2,0,-99,,
,2/3/13,6:59,1,Actual,Hijacked,Cote d'Ivoire,Cote d'Ivoire,437,4.1230,-3.9070,1,1,1,1,"70NM South of Abidjan, Ivory Coast",Gascogne,Luxemburg,212,Steaming,1,1,1,1,,
,2/4/13,0:24,4,Attempted,,Nigeria,Nigeria,475,6.3193,3.4095,1,1,1,1,"Lagos Anchorage, Nigeria",Pyxis Delta,Marshall Islands,983,Anchored,1,2,0,-99,,
,2/4/13,20:15,3,Actual,Boarded,Vietnam,Vietnam,816,10.5667,107.0167,2,1,1,0,"Cat Lai Terminal, Ho Chi Minh City Port, Vietnam",Wehr Blankenese,Marshall Islands,983,Berthed,0,3,1,2,,
,2/6/13,2:45,4,Actual,Boarded,Indonesia,Indonesia,850,-1.6967,116.6433,1,1,1,1,"Adang Bay Anchorage, Indonesia",Ince Inebolu,Turkey,640,Anchored,1,2,1,2,,
,2/7/13,7:00,1,Actual,Hijacked,Nigeria,Nigeria,475,3.6747,5.8853,1,1,1,0,"40NM SSW of Brass Terminal, Nigeria",Armada Tugas I,Liberia,450,Steaming,1,1,1,1,,
,2/7/13,21:25,3,Actual,Boarded,Nigeria,Nigeria,475,2.7833,5.8000,1,1,1,1,"Around 96NM SSW of Brass, Nigeria",Esther C,United Kingdom,200,Steaming,1,1,1,2,,
,2/10/13,18:30,3,Actual,Boarded,Nigeria,Nigeria,475,3.5592,6.5898,1,1,1,1,"Around 45NM OFF Bonny River, Nigeria",Walvis 7,St. Vincent and Grenadine,57,Steaming,1,1,1,2,,
,2/11/13,6:35,1,Attempted,,Nigeria,Nigeria,475,4.1113,6.8762,1,1,1,1,"13NM South of Coastline, Nigeria",Safmarine Sahel,Hong Kong,710,Steaming,1,1,0,-99,,
,2/12/13,1:50,4,Actual,Boarded,Indonesia,Indonesia,850,1.7060,101.4545,1,1,1,1,"Dumai Anchorage, Indonesia",Stargate,Liberia,450,Anchored,0,2,1,2,,
,2/12/13,5:40,4,Actual,Boarded,Indonesia,Indonesia,850,-1.2848,116.7955,1,1,1,1,"Balikpapan Inner Anchorage, Indonesia",Name Withheld,Denmark,390,Anchored,0,2,1,2,,
,2/13/13,4:40,4,Actual,Boarded,Indonesia,Indonesia,850,1.1083,103.6033,1,1,1,1,"Nipah Anchorage, Singapore Straits",Forward Fortune,Panama,95,Anchored,0,2,1,2,,
,2/14/13,1:00,4,Actual,Boarded,India,India,750,9.9000,76.1333,1,1,1,1,"Cochin Anchorage, India",Atlantic Latvia,Liberia,450,Anchored,0,2,1,2,,
,2/14/13,23:40,3,Actual,Boarded,Vietnam,Vietnam,816,20.6208,106.8637,1,1,1,1,"Haiphong Anchorage, Vietnam",Selma,Antigua and Barbuda,58,Anchored,0,2,1,2,,
,2/15/13,2:10,4,Actual,Boarded,Bangladesh,Bangladesh,771,22.2500,91.7000,1,1,1,1,"Chittagong Anchorage, Bangladesh",Kiran America,Malta,338,Anchored,1,2,1,2,,
,2/17/13,6:15,1,Actual,Boarded,Nigeria,Nigeria,475,6.4500,3.3833,1,1,1,1,"Berth No. 2, Apapa, Lagos, Nigeria",African Joy,Hong Kong,710,Berthed,0,3,1,2,,
,2/17/13,7:00,1,Actual,Boarded,Nigeria,Nigeria,475,3.9567,5.3467,1,1,1,1,"Around 55NM WSW of Brass, Nigeria",Armada Tuah 101,Malaysia,820,Steaming,1,1,1,2,,
